,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
2458,Guilherme Siqueira,BRA,"DF,MF",Valencia,es La Liga,30.0,1986.0,6.0,2.0,0.0,0.0,5.0,7.0,1.0,12.0,5.0,5.0,0.0,1.0,0.0
2459,Pantxi Sirieix,FRA,MF,Toulouse,fr Ligue 1,35.0,1980.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2460,Salvatore Sirigu,ITA,GK,Osasuna,es La Liga,29.0,1987.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
2461,Salvatore Sirigu,ITA,GK,Sevilla,es La Liga,29.0,1987.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2462,Sandro Sirigu,DEU,"DF,MF",Darmstadt 98,de Bundesliga,27.0,1988.0,20.2,5.0,2.0,1.0,30.0,23.0,4.0,34.0,38.0,34.0,0.0,0.0,0.0
2463,Moussa Sissoko,FRA,"MF,FW",Tottenham,eng Premier League,26.0,1989.0,10.1,3.0,0.0,0.0,21.0,10.0,2.0,34.0,7.0,12.0,0.0,0.0,0.0
2464,Pione Sisto,DNK,"MF,FW",Celta Vigo,es La Liga,21.0,1995.0,18.5,1.0,0.0,0.0,22.0,47.0,4.0,43.0,10.0,16.0,2.0,0.0,0.0
2465,Sito,ESP,MF,Valencia,es La Liga,19.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,Ellyes Skhiri,TUN,MF,Montpellier,fr Ligue 1,21.0,1995.0,36.5,3.0,0.0,0.0,44.0,24.0,2.0,8.0,105.0,70.0,0.0,2.0,1.0
2467,Łukasz Skorupski,POL,GK,Empoli,it Serie A,25.0,1991.0,35.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
2468,Milan Škriniar,SVK,DF,Sampdoria,it Serie A,21.0,1995.0,33.3,4.0,1.0,0.0,26.0,16.0,0.0,1.0,51.0,32.0,0.0,2.0,0.0
2470,Islam Slimani,DZA,FW,Leicester City,eng Premier League,28.0,1988.0,14.2,1.0,0.0,0.0,27.0,15.0,11.0,3.0,3.0,10.0,0.0,0.0,0.0
2471,Naïm Sliti,TUN,"MF,FW",Lille,fr Ligue 1,24.0,1992.0,10.6,1.0,0.0,0.0,11.0,25.0,1.0,53.0,14.0,18.0,1.0,0.0,0.0
2472,Chris Smalling,GBR,DF,Manchester Utd,eng Premier League,26.0,1989.0,13.5,0.0,0.0,0.0,8.0,8.0,1.0,0.0,13.0,10.0,0.0,0.0,0.0
2473,Adam Smith,GBR,"DF,MF",Bournemouth,eng Premier League,25.0,1991.0,34.2,6.0,0.0,0.0,44.0,70.0,3.0,57.0,55.0,60.0,0.0,1.0,1.0
2474,Brad Smith,AUS,"DF,MF",Bournemouth,eng Premier League,22.0,1994.0,3.2,1.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0
2475,Robert Snodgrass,SYC,"MF,FW",West Ham,eng Premier League,28.0,1987.0,9.3,0.0,0.0,0.0,14.0,10.0,3.0,74.0,4.0,10.0,0.0,0.0,0.0
2476,Robert Snodgrass,SYC,"FW,MF",Hull City,eng Premier League,28.0,1987.0,19.0,2.0,0.0,0.0,33.0,38.0,5.0,137.0,11.0,22.0,1.0,2.0,0.0
2477,Cédric Soares,PRT,DF,Southampton,eng Premier League,24.0,1991.0,27.9,7.0,0.0,0.0,22.0,19.0,2.0,144.0,37.0,61.0,0.0,0.0,0.0
2478,Ramadan Sobhi,EGY,MF,Stoke City,eng Premier League,19.0,1997.0,9.5,2.0,0.0,0.0,10.0,9.0,3.0,7.0,5.0,20.0,0.0,0.0,0.0
2479,Rubén Sobrino,ESP,MF,Alavés,es La Liga,24.0,1992.0,5.6,1.0,0.0,0.0,15.0,16.0,2.0,1.0,4.0,9.0,0.0,0.0,0.0
2480,Roberto Soldado,ESP,FW,Villarreal,es La Liga,31.0,1985.0,8.2,8.0,0.0,0.0,13.0,22.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0
2481,Carlos Soler,ESP,MF,Valencia,es La Liga,19.0,1997.0,19.1,4.0,1.0,0.0,25.0,33.0,1.0,13.0,13.0,19.0,0.0,2.0,0.0
2482,Somália,BRA,"MF,DF",Toulouse,fr Ligue 1,27.0,1988.0,20.1,2.0,1.0,0.0,29.0,27.0,0.0,24.0,33.0,37.0,0.0,0.0,0.0
2483,Yann Sommer,CHE,GK,M'Gladbach,de Bundesliga,27.0,1988.0,34.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
2484,Jérémy Sorbon,FRA,DF,Guingamp,fr Ligue 1,32.0,1983.0,32.7,1.0,0.0,0.0,20.0,22.0,1.0,2.0,57.0,21.0,0.0,0.0,0.0
2485,David Soria,ESP,GK,Sevilla,es La Liga,23.0,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,Bruno Soriano,ESP,MF,Villarreal,es La Liga,32.0,1984.0,33.2,5.0,0.0,0.0,19.0,25.0,0.0,8.0,86.0,55.0,0.0,1.0,0.0
2487,Roberto Soriano,ITA,MF,Villarreal,es La Liga,25.0,1991.0,27.2,8.0,1.0,0.0,64.0,48.0,7.0,24.0,33.0,29.0,2.0,0.0,0.0
2488,Stefano Sorrentino,ITA,GK,Chievo,it Serie A,37.0,1979.0,34.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2489,José Sosa,ARG,MF,Milan,it Serie A,31.0,1985.0,13.7,7.0,4.0,2.0,26.0,25.0,1.0,59.0,16.0,27.0,0.0,0.0,0.0
2490,Pape Souaré,SEN,DF,Crystal Palace,eng Premier League,26.0,1990.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,15.0,10.0,4.0,0.0,0.0,0.0
2491,Adama Soumaoro,FRA,DF,Lille,fr Ligue 1,24.0,1992.0,25.8,1.0,1.0,0.0,28.0,16.0,1.0,0.0,52.0,15.0,0.0,2.0,0.0
2492,Arnaud Souquet,FRA,"DF,MF",Nice,fr Ligue 1,24.0,1992.0,26.0,3.0,0.0,0.0,24.0,36.0,4.0,41.0,41.0,45.0,1.0,1.0,0.0
2493,Djibril Sow,CHE,MF,M'Gladbach,de Bundesliga,19.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,Çağlar Söyüncü,TUR,DF,Freiburg,de Bundesliga,20.0,1996.0,23.0,4.0,0.0,0.0,36.0,16.0,3.0,2.0,45.0,35.0,0.0,2.0,0.0
2496,Emir Spahić,BIH,DF,Hamburger SV,de Bundesliga,35.0,1980.0,8.6,3.0,0.0,0.0,20.0,5.0,0.0,0.0,26.0,14.0,0.0,0.0,0.0
2497,Leonardo Spinazzola,ITA,"MF,FW",Atalanta,it Serie A,23.0,1993.0,27.7,2.0,0.0,0.0,22.0,19.0,1.0,107.0,33.0,27.0,0.0,0.0,1.0
2498,Nicolás Spolli,ARG,DF,Chievo,it Serie A,33.0,1983.0,17.7,8.0,0.0,0.0,30.0,23.0,0.0,0.0,38.0,16.0,0.0,0.0,0.0
2499,Marco Sportiello,ITA,GK,Fiorentina,it Serie A,24.0,1992.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,Marco Sportiello,ITA,GK,Atalanta,it Serie A,24.0,1992.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,Sébastien Squillaci,FRA,DF,Bastia,fr Ligue 1,35.0,1980.0,9.5,2.0,0.0,0.0,8.0,12.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0
2502,Bassem Srarfi,TUN,"FW,MF",Nice,fr Ligue 1,19.0,1997.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
2503,Kostas Stafylidis,GRC,"DF,MF",Augsburg,de Bundesliga,22.0,1993.0,24.9,6.0,0.0,0.0,26.0,27.0,0.0,81.0,90.0,43.0,0.0,0.0,0.0
2504,Benjamin Stambouli,FRA,MF,Schalke 04,de Bundesliga,25.0,1990.0,14.4,3.0,1.0,0.0,12.0,8.0,0.0,1.0,59.0,30.0,0.0,1.0,0.0
2505,Junior Stanislas,GBR,MF,Bournemouth,eng Premier League,26.0,1989.0,16.3,1.0,0.0,0.0,8.0,9.0,5.0,70.0,9.0,11.0,0.0,0.0,0.0
2506,Niklas Stark,DEU,"MF,DF",Hertha BSC,de Bundesliga,21.0,1995.0,26.1,6.0,0.0,0.0,40.0,36.0,1.0,0.0,66.0,50.0,1.0,0.0,0.0
2507,Tom Starke,DEU,GK,Bayern Munich,de Bundesliga,35.0,1981.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2508,Markus Steinhöfer,DEU,"DF,MF",Darmstadt 98,de Bundesliga,30.0,1986.0,3.6,0.0,0.0,0.0,4.0,1.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0
2509,Maarten Stekelenburg,NLD,GK,Everton,eng Premier League,33.0,1982.0,18.7,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2510,Guglielmo Stendardo,ITA,DF,Atalanta,it Serie A,35.0,1981.0,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2511,Guglielmo Stendardo,ITA,DF,Pescara,it Serie A,35.0,1981.0,7.2,1.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0
2512,Marc Stendera,DEU,MF,Eint Frankfurt,de Bundesliga,20.0,1995.0,1.4,0.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,12.0,0.0,0.0,0.0
2513,Pascal Stenzel,DEU,"DF,MF",Freiburg,de Bundesliga,20.0,1996.0,14.5,3.0,0.0,0.0,12.0,7.0,0.0,12.0,24.0,29.0,0.0,0.0,0.0
2514,Jack Stephens,GBR,DF,Southampton,eng Premier League,22.0,1994.0,16.3,1.0,0.0,0.0,15.0,5.0,1.0,5.0,27.0,18.0,0.0,1.0,0.0
2515,Mariusz Stępiński,POL,FW,Nantes,fr Ligue 1,21.0,1995.0,13.0,1.0,0.0,0.0,28.0,20.0,15.0,15.0,5.0,8.0,1.0,0.0,0.0
2516,Raheem Sterling,GBR,"MF,FW",Manchester City,eng Premier League,21.0,1994.0,27.9,7.0,0.0,0.0,35.0,55.0,15.0,85.0,20.0,20.0,3.0,1.0,0.0
2517,Janek Sternberg,DEU,"DF,MF",Werder Bremen,de Bundesliga,23.0,1992.0,0.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
2518,Jhon Steven,COL,DF,Osasuna,es La Liga,21.0,1994.0,4.8,0.0,0.0,0.0,5.0,1.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0
2519,Kevin Stewart,JAM,"DF,MF",Liverpool,eng Premier League,22.0,1993.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,Lars Stindl,DEU,"FW,MF",M'Gladbach,de Bundesliga,27.0,1988.0,28.8,8.0,0.0,0.0,55.0,52.0,5.0,12.0,24.0,29.0,2.0,0.0,0.0
2522,Valentin Stocker,CHE,MF,Hertha BSC,de Bundesliga,27.0,1989.0,12.9,1.0,1.0,0.0,32.0,21.0,4.0,10.0,20.0,18.0,2.0,0.0,0.0
2523,Adrian Stoian,ROU,"MF,FW",Crotone,it Serie A,25.0,1991.0,17.4,3.0,0.0,0.0,18.0,27.0,1.0,110.0,29.0,16.0,1.0,1.0,0.0
2524,John Stones,GBR,DF,Manchester City,eng Premier League,22.0,1994.0,22.4,1.0,0.0,0.0,9.0,9.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0
2525,Marco Storari,ITA,GK,Cagliari,it Serie A,39.0,1977.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2526,Thomas Strakosha,ALB,GK,Lazio,it Serie A,21.0,1995.0,20.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2527,Ivan Strinić,HRV,DF,Napoli,it Serie A,29.0,1987.0,11.5,3.0,0.0,0.0,13.0,15.0,0.0,60.0,22.0,19.0,0.0,1.0,0.0
2528,Tobias Strobl,DEU,"MF,DF",M'Gladbach,de Bundesliga,26.0,1990.0,17.4,7.0,2.0,1.0,34.0,13.0,1.0,3.0,45.0,27.0,0.0,0.0,0.0
2529,Dominik Stroh-Engel,DEU,FW,Darmstadt 98,de Bundesliga,30.0,1985.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,Kevin Strootman,NLD,MF,Roma,it Serie A,26.0,1990.0,31.0,6.0,0.0,0.0,61.0,29.0,1.0,32.0,56.0,70.0,1.0,0.0,0.0
2531,Cristhian Stuani,URY,"FW,MF",Middlesbrough,eng Premier League,29.0,1986.0,15.0,4.0,0.0,0.0,21.0,30.0,4.0,26.0,10.0,26.0,0.0,0.0,0.0
2532,Stefano Sturaro,ITA,MF,Juventus,it Serie A,23.0,1993.0,11.5,5.0,0.0,0.0,26.0,27.0,4.0,13.0,9.0,27.0,1.0,0.0,0.0
2533,Daniel Sturridge,GBR,FW,Liverpool,eng Premier League,26.0,1989.0,8.6,1.0,0.0,0.0,5.0,9.0,7.0,8.0,3.0,1.0,1.0,0.0,0.0
2534,Denis Suárez,ESP,MF,Barcelona,es La Liga,22.0,1994.0,13.2,1.0,0.0,0.0,17.0,21.0,1.0,22.0,10.0,14.0,1.0,0.0,0.0
2535,Leonardo Suárez,ARG,"FW,MF",Villarreal,es La Liga,20.0,1996.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,Luis Suárez,URY,FW,Barcelona,es La Liga,29.0,1987.0,31.7,8.0,0.0,0.0,34.0,44.0,55.0,20.0,13.0,14.0,2.0,0.0,0.0
2537,Mario Suárez,ESP,MF,Valencia,es La Liga,29.0,1987.0,16.6,3.0,0.0,0.0,25.0,16.0,1.0,2.0,30.0,26.0,0.0,1.0,0.0
2538,Danijel Subašić,HRV,GK,Monaco,fr Ligue 1,31.0,1984.0,36.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2539,Neven Subotić,SRB,DF,Köln,de Bundesliga,27.0,1988.0,9.9,1.0,0.0,0.0,4.0,6.0,1.0,0.0,30.0,13.0,0.0,0.0,0.0
2540,Isaac Success,NGA,MF,Watford,eng Premier League,20.0,1996.0,5.8,2.0,0.0,0.0,12.0,24.0,1.0,13.0,6.0,12.0,0.0,0.0,0.0
2541,Niklas Süle,DEU,DF,Hoffenheim,de Bundesliga,20.0,1995.0,32.1,4.0,0.0,0.0,20.0,23.0,0.0,3.0,76.0,47.0,0.0,0.0,1.0
2542,Ćazim Suljić,BIH,FW,Crotone,it Serie A,19.0,1996.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,Aytaç Sulu,TUR,DF,Darmstadt 98,de Bundesliga,30.0,1985.0,27.0,7.0,0.0,0.0,28.0,40.0,1.0,0.0,73.0,17.0,0.0,4.0,1.0
2544,Ki Sung-yueng,KOR,MF,Swansea City,eng Premier League,27.0,1989.0,14.3,3.0,0.0,0.0,18.0,22.0,1.0,10.0,21.0,18.0,1.0,1.0,0.0
2545,Toni Šunjić,BIH,DF,Palermo,it Serie A,27.0,1988.0,2.7,1.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0
2546,Gilles Sunu,TGO,FW,Angers,fr Ligue 1,25.0,1991.0,9.0,1.0,0.0,0.0,4.0,20.0,4.0,27.0,7.0,7.0,0.0,0.0,0.0
2548,Stoppila Sunzu,ZMB,DF,Lille,fr Ligue 1,27.0,1989.0,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0
2549,Andrew Surman,GBR,MF,Bournemouth,eng Premier League,29.0,1986.0,20.0,2.0,2.0,1.0,16.0,18.0,0.0,6.0,39.0,11.0,0.0,0.0,0.0
2550,Markel Susaeta,ESP,MF,Athletic Club,es La Liga,28.0,1987.0,12.4,4.0,0.0,0.0,19.0,35.0,2.0,90.0,19.0,29.0,0.0,0.0,0.0
2551,Suso,ESP,FW,Milan,it Serie A,22.0,1993.0,31.2,5.0,0.0,0.0,38.0,68.0,7.0,216.0,8.0,31.0,0.0,0.0,0.0
2552,Markus Suttner,AUT,"MF,DF",Ingolstadt 04,de Bundesliga,29.0,1987.0,30.4,10.0,0.0,0.0,35.0,17.0,3.0,163.0,93.0,45.0,0.0,0.0,1.0
2553,Seydou Sy,SEN,GK,Monaco,fr Ligue 1,20.0,1995.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,Issiaga Sylla,GIN,"MF,DF",Toulouse,fr Ligue 1,22.0,1994.0,18.6,6.0,0.0,0.0,38.0,17.0,4.0,66.0,34.0,41.0,0.0,0.0,0.0
2555,Yacouba Sylla,MLI,MF,Montpellier,fr Ligue 1,25.0,1990.0,12.0,4.0,0.0,0.0,26.0,9.0,0.0,13.0,22.0,34.0,0.0,0.0,0.0
2556,Ádám Szalai,HUN,"FW,MF",Hoffenheim,de Bundesliga,28.0,1987.0,8.7,2.0,0.0,0.0,18.0,7.0,8.0,8.0,3.0,7.0,0.0,0.0,0.0
2557,Wojciech Szczęsny,POL,GK,Roma,it Serie A,26.0,1990.0,38.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2558,Alexander Søderlund,NOR,FW,Saint-Étienne,fr Ligue 1,28.0,1987.0,10.0,2.0,0.0,0.0,24.0,8.0,6.0,1.0,3.0,9.0,0.0,0.0,0.0
2559,Frederik Sørensen,DNK,DF,Köln,de Bundesliga,24.0,1992.0,29.8,5.0,0.0,0.0,57.0,23.0,0.0,15.0,85.0,66.0,0.0,1.0,0.0
2560,Adel Taarabt,MAR,FW,Genoa,it Serie A,27.0,1989.0,2.4,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
2561,Franck Tabanou,FRA,DF,Granada,es La Liga,27.0,1989.0,4.1,3.0,0.0,0.0,8.0,7.0,0.0,15.0,4.0,8.0,0.0,0.0,0.0
2562,Panagiotis Tachtsidis,GRC,MF,Cagliari,it Serie A,25.0,1991.0,23.8,5.0,0.0,0.0,42.0,26.0,0.0,43.0,62.0,74.0,0.0,1.0,0.0
2563,Dušan Tadić,SRB,"FW,MF",Southampton,eng Premier League,27.0,1988.0,26.8,4.0,0.0,0.0,30.0,41.0,9.0,186.0,19.0,16.0,0.0,1.0,0.0
2564,Jonathan Tah,DEU,DF,Leverkusen,de Bundesliga,20.0,1996.0,18.2,1.0,0.0,0.0,16.0,14.0,0.0,0.0,49.0,30.0,0.0,1.0,0.0
2565,Mehdi Tahrat,DZA,MF,Angers,fr Ligue 1,26.0,1990.0,3.3,2.0,0.0,0.0,6.0,7.0,0.0,1.0,12.0,8.0,0.0,0.0,0.0
2566,Saphir Taïder,DZA,MF,Bologna,it Serie A,24.0,1992.0,21.1,1.0,0.0,0.0,22.0,32.0,3.0,25.0,12.0,40.0,0.0,0.0,0.0
2567,Flavien Tait,FRA,"FW,MF",Angers,fr Ligue 1,23.0,1993.0,4.9,1.0,0.0,0.0,6.0,7.0,1.0,14.0,14.0,11.0,0.0,0.0,0.0
2568,Tana,ESP,"MF,FW",Las Palmas,es La Liga,25.0,1990.0,24.6,3.0,0.0,0.0,16.0,38.0,3.0,62.0,17.0,20.0,1.0,0.0,0.0
2569,Oussama Tannane,MAR,"FW,MF",Saint-Étienne,fr Ligue 1,22.0,1994.0,14.2,3.0,2.0,1.0,36.0,35.0,3.0,79.0,12.0,25.0,0.0,0.0,0.0
2570,Shani Tarashaj,CHE,MF,Eint Frankfurt,de Bundesliga,21.0,1995.0,3.7,1.0,0.0,0.0,4.0,4.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0
2571,Matt Targett,GBR,DF,Southampton,eng Premier League,20.0,1995.0,4.1,0.0,0.0,0.0,2.0,3.0,0.0,25.0,8.0,8.0,0.0,0.0,0.0
2572,James Tarkowski,GBR,DF,Burnley,eng Premier League,23.0,1992.0,6.3,1.0,0.0,0.0,10.0,9.0,2.0,3.0,10.0,13.0,0.0,0.0,0.0
2574,Ciprian Tătărușanu,ROU,GK,Fiorentina,it Serie A,30.0,1986.0,34.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2575,Júlio Tavares,CPV,FW,Dijon,fr Ligue 1,27.0,1988.0,30.7,3.0,0.0,0.0,32.0,42.0,30.0,19.0,21.0,12.0,2.0,1.0,0.0
2576,Taleb Tawatha,ISR,MF,Eint Frankfurt,de Bundesliga,24.0,1992.0,7.7,0.0,0.0,0.0,11.0,11.0,2.0,15.0,24.0,7.0,0.0,0.0,0.0
2577,Neil Taylor,GB-WLS,DF,Swansea City,eng Premier League,27.0,1989.0,10.2,1.0,0.0,0.0,13.0,4.0,0.0,28.0,26.0,18.0,0.0,0.0,0.0
2578,Georg Teigl,AUT,MF,Augsburg,de Bundesliga,25.0,1991.0,7.4,1.0,0.0,0.0,4.0,11.0,4.0,16.0,18.0,9.0,0.0,0.0,0.0
2579,Álvaro Tejero,ESP,DF,Real Madrid,es La Liga,20.0,1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,Bernard Tekpetey,GHA,"FW,MF",Schalke 04,de Bundesliga,18.0,1997.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,Jordan Tell,FRA,FW,Caen,fr Ligue 1,19.0,1997.0,0.7,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
2582,Andrés Tello,COL,MF,Empoli,it Serie A,19.0,1996.0,9.2,6.0,0.0,0.0,23.0,10.0,1.0,7.0,9.0,28.0,0.0,0.0,0.0
2583,Cristian Tello,ESP,MF,Fiorentina,it Serie A,24.0,1991.0,23.0,1.0,0.0,0.0,16.0,10.0,5.0,103.0,16.0,26.0,0.0,0.0,0.0
2584,Marc-André ter Stegen,DEU,GK,Barcelona,es La Liga,24.0,1992.0,36.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2585,Emanuele Terranova,ITA,DF,Sassuolo,it Serie A,29.0,1987.0,2.2,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
2586,Marco Terrazzino,DEU,"MF,FW",Hoffenheim,de Bundesliga,25.0,1991.0,4.0,0.0,0.0,0.0,5.0,7.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0
2587,Martin Terrier,FRA,MF,Lille,fr Ligue 1,19.0,1997.0,2.8,0.0,0.0,0.0,8.0,6.0,0.0,8.0,2.0,5.0,0.0,0.0,0.0
2588,John Terry,GBR,DF,Chelsea,eng Premier League,35.0,1980.0,5.5,1.0,0.0,0.0,5.0,3.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0
2589,Florian Thauvin,FRA,"FW,MF",Marseille,fr Ligue 1,23.0,1993.0,32.8,2.0,0.0,0.0,33.0,43.0,11.0,204.0,20.0,31.0,1.0,0.0,0.0
2590,Alexis Thébaux,FRA,GK,Bastia,fr Ligue 1,31.0,1985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,Kévin Théophile-Catherine,FRA,DF,Saint-Étienne,fr Ligue 1,26.0,1989.0,30.3,3.0,0.0,0.0,32.0,20.0,2.0,21.0,69.0,26.0,0.0,0.0,0.0
2592,Cyril Théréau,FRA,FW,Udinese,it Serie A,33.0,1983.0,27.6,3.0,0.0,0.0,27.0,50.0,5.0,26.0,11.0,14.0,0.0,0.0,0.0
2593,Vincent Thill,LUX,MF,Metz,fr Ligue 1,16.0,2000.0,0.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,Romain Thomas,FRA,DF,Angers,fr Ligue 1,28.0,1988.0,35.6,5.0,1.0,0.0,26.0,13.0,2.0,4.0,59.0,33.0,0.0,1.0,0.0
2595,Adrien Thomasson,FRA,MF,Nantes,fr Ligue 1,22.0,1993.0,21.5,5.0,1.0,0.0,41.0,33.0,4.0,39.0,24.0,39.0,0.0,0.0,0.0
2596,Nicolaj Thomsen,DNK,"MF,FW",Nantes,fr Ligue 1,23.0,1993.0,8.3,1.0,0.0,0.0,13.0,3.0,3.0,22.0,6.0,6.0,0.0,0.0,0.0
2597,Lennart Thy,DEU,FW,Werder Bremen,de Bundesliga,24.0,1992.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2598,Fausto Tienza,ESP,MF,Osasuna,es La Liga,26.0,1990.0,13.6,8.0,0.0,0.0,44.0,14.0,1.0,2.0,34.0,39.0,0.0,0.0,0.0
2600,David Timor,ESP,MF,Leganés,es La Liga,26.0,1989.0,20.8,7.0,1.0,0.0,33.0,14.0,0.0,42.0,42.0,20.0,0.0,1.0,0.0
2601,Marcel Tisserand,COD,DF,Monaco,fr Ligue 1,23.0,1993.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
2602,Marcel Tisserand,COD,DF,Ingolstadt 04,de Bundesliga,23.0,1993.0,26.5,9.0,0.0,0.0,44.0,14.0,2.0,0.0,63.0,21.0,0.0,4.0,0.0
2603,Tito,ESP,"DF,MF",Leganés,es La Liga,31.0,1985.0,9.7,3.0,0.0,0.0,17.0,9.0,0.0,28.0,14.0,11.0,1.0,1.0,0.0
2604,Tito,ESP,DF,Granada,es La Liga,31.0,1985.0,11.1,1.0,0.0,0.0,14.0,10.0,1.0,28.0,37.0,25.0,0.0,0.0,0.0
2605,Ola Toivonen,SWE,"MF,FW",Toulouse,fr Ligue 1,30.0,1986.0,20.1,9.0,0.0,0.0,44.0,33.0,8.0,4.0,8.0,14.0,2.0,0.0,0.0
2606,Karl Toko Ekambi,CMR,FW,Angers,fr Ligue 1,23.0,1992.0,27.0,0.0,0.0,0.0,22.0,33.0,15.0,86.0,32.0,15.0,1.0,0.0,0.0
2607,Corentin Tolisso,FRA,MF,Lyon,fr Ligue 1,21.0,1994.0,28.6,1.0,1.0,0.0,29.0,40.0,2.0,14.0,34.0,37.0,0.0,0.0,0.0
2608,Jeremy Toljan,DEU,MF,Hoffenheim,de Bundesliga,21.0,1994.0,14.6,1.0,0.0,0.0,4.0,14.0,1.0,20.0,31.0,14.0,0.0,0.0,0.0
2609,Rafael Tolói,ITA,DF,Atalanta,it Serie A,25.0,1990.0,30.2,7.0,0.0,0.0,49.0,15.0,2.0,16.0,108.0,69.0,0.0,1.0,0.0
